=== HANDZ INPUT RECORDING ===
Date: 2026-08-05T21:43:22.059Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA KILLA (BoxerPuncher) vs Nico "Shadow" Weber (Swarmer)
Player Level: 37 | Enemy Level: 41
AI Difficulty: champion
Round Duration: 180s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 65"

=== ROUND 1 === (91.3s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 15 thrown, 3 landed (20%) 13 body
  cross: 40 thrown, 12 landed (30%) 1 charged 40 body
  leftHook: 22 thrown, 7 landed (32%) 16 body
  rightHook: 26 thrown, 5 landed (19%) 18 body
  leftUppercut: 7 thrown, 2 landed (29%) 6 charged 7 body
  rightUppercut: 3 thrown, 3 landed (100%) 2 charged 3 body
ENEMY:
  jab: 23 thrown, 1 landed (4%) 3 body
  cross: 34 thrown, 1 landed (3%) 8 body
  leftHook: 29 thrown, 4 landed (14%) 17 body
  rightHook: 40 thrown, 4 landed (10%) 29 body
  leftUppercut: 8 thrown, 1 landed (13%) 6 body
  rightUppercut: 4 thrown, 1 landed (25%) 4 body

--- MOVEMENT ---
Player distance traveled: 9945px | Avg dist from enemy: 103px
Time in range: 26.6s | Out of range: 48.8s

--- DEFENSE ---
Player: 47 ducks, 77 full guards, 22 blocks hit, 27 dodges
Enemy: 84 ducks, 99 full guards, 25 blocks hit, 9 dodges

--- KNOCKDOWNS ---
Player scored: 4 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
    1241 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (297,260)/(329,268) |   33 | 1426/2617
    1241 | player | defense    | state=duck prev=fullGuard                | (297,260)/(329,268) |   33 | 1426/2617
    1254 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (295,260)/(327,268) |   33 | 1426/2617
    1267 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (292,260)/(326,268) |   34 | 1426/2617
    1281 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (289,260)/(324,267) |   36 | 1426/2617
    1294 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (285,260)/(322,267) |   37 | 1426/2617
    1307 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (282,260)/(320,267) |   38 | 1426/2617
    1307 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (282,260)/(320,267) |   38 | 1426/2617
    1321 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (279,260)/(318,266) |   39 | 1426/2617
    1334 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (276,260)/(316,266) |   41 | 1426/2617
    1347 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (272,260)/(314,266) |   42 | 1426/2617
    1361 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (269,260)/(312,265) |   43 | 1426/2617
    1361 | player | punch      | punch=cross feint=false charged=false bo | (266,260)/(312,265) |   47 | 1425/2617
    1374 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (266,260)/(310,265) |   44 | 1426/2617
    1374 | enemy  | defense    | state=fullGuard prev=duck                | (266,260)/(310,265) |   44 | 1426/2617
