=== HANDZ INPUT RECORDING (SINGLE ROUND) ===
Date: 2026-03-15T19:32:01.906Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
Player One (BoxerPuncher) vs Wolfgang "Superman" Aruzenai Jr. (BoxerPuncher)
Player Level: 105 | Enemy Level: 100
AI Difficulty: champion
Round Duration: 60s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 69"

=== ROUND 1 === (60.0s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 10 thrown, 6 landed (60%) 2 charged 8 body
  cross: 33 thrown, 25 landed (76%) 6 charged 32 body
  leftUppercut: 10 thrown, 8 landed (80%) 5 body
  rightUppercut: 5 thrown, 2 landed (40%)
ENEMY:
  jab: 11 thrown, 3 landed (27%) 1 charged 2 body
  cross: 9 thrown, 2 landed (22%) 2 body
  leftHook: 9 thrown, 3 landed (33%) 1 charged 4 body
  rightHook: 10 thrown, 4 landed (40%) 3 body
  leftUppercut: 8 thrown, 6 landed (75%) 1 charged 5 body
  rightUppercut: 3 thrown, 2 landed (67%) 3 body

--- MOVEMENT ---
Player distance traveled: 5744px | Avg dist from enemy: 99px
Time in range: 21.1s | Out of range: 24.7s

--- DEFENSE ---
Player: 22 ducks, 21 full guards, 6 blocks hit, 11 dodges
Enemy: 25 ducks, 28 full guards, 8 blocks hit, 2 dodges

--- KNOCKDOWNS ---
Player scored: 3 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
    1280 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (271,260)/(419,272) |  148 | 2827/3000
    1293 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (273,260)/(417,272) |  145 | 2827/3000
    1307 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (275,260)/(415,271) |  141 | 2827/3000
    1307 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (275,260)/(415,271) |  141 | 2827/3000
    1320 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (277,260)/(414,271) |  138 | 2827/3000
    1334 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (279,260)/(412,271) |  134 | 2827/3000
    1346 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (281,260)/(411,271) |  130 | 2827/3000
    1346 | enemy  | defense    | state=none prev=fullGuard                | (281,260)/(411,271) |  130 | 2827/3000
    1361 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (283,260)/(409,271) |  127 | 2827/3000
    1374 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (285,260)/(409,271) |  125 | 2827/3000
    1374 | player | charge     | armed=true bars=3                        | (285,260)/(409,271) |  125 | 2827/3000
    1387 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (287,260)/(412,271) |  126 | 2827/3000
    1387 | player | charge     | armed=true bars=3                        | (287,260)/(412,271) |  126 | 2827/3000
    1401 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (289,260)/(412,272) |  124 | 2827/3000
    1401 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (289,260)/(412,272) |  124 | 2827/3000
    1401 | player | charge     | armed=true bars=3                        | (289,260)/(412,272) |  124 | 2827/3000
    1413 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (291,260)/(415,274) |  125 | 2827/3000
    1413 | player | charge     | armed=true bars=3                        | (291,260)/(415,274) |  125 | 2827/3000
    1427 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (292,260)/(417,275) |  126 | 2827/3000
    1427 | player | charge     | armed=true bars=3                        | (292,260)/(417,275) |  126 | 2827/3000
    1441 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (294,260)/(420,277) |  127 | 2827/3000
    1441 | player | charge     | armed=true bars=3                        | (294,260)/(420,277) |  127 | 2827/3000
    1453 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (296,260)/(420,277) |  125 | 2827/3000
    1453 | player | charge     | armed=true bars=3                        | (296,260)/(420,277) |  125 | 2827/3000
    1467 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (298,260)/(421,278) |  124 | 2827/3000
    1467 | player | charge     | armed=true bars=3                        | (298,260)/(421,278) |  124 | 2827/3000
    1481 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (300,260)/(424,280) |  126 | 2827/3000
    1481 | player | charge     | armed=true bars=3                        | (300,260)/(424,280) |  126 | 2827/3000
    1494 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (302,260)/(427,281) |  127 | 2827/3000
    1494 | player | charge     | armed=true bars=3                        | (302,260)/(427,281) |  127 | 2827/3000
    1507 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (304,260)/(426,281) |  123 | 2827/3000
    1507 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (304,260)/(426,281) |  123 | 2827/3000
    1507 | player | charge     | armed=true bars=3                        | (304,260)/(426,281) |  123 | 2827/3000
    1521 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (306,260)/(425,282) |  121 | 2827/3000
    1521 | player | charge     | armed=true bars=3                        | (306,260)/(425,282) |  121 | 2827/3000
    1533 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (308,260)/(428,284) |  122 | 2827/3000
    1533 | player | charge     | armed=true bars=3                        | (308,260)/(428,284) |  122 | 2827/3000
    1547 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (310,260)/(431,285) |  123 | 2827/3000
    1547 | player | charge     | armed=true bars=3                        | (310,260)/(431,285) |  123 | 2827/3000
    1561 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (312,260)/(430,285) |  121 | 2827/3000
    1561 | player | charge     | armed=true bars=3                        | (312,260)/(430,285) |  121 | 2827/3000
    1573 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (314,260)/(433,286) |  122 | 2827/3000
    1573 | player | charge     | armed=true bars=3                        | (314,260)/(433,286) |  122 | 2827/3000
    1587 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (316,260)/(435,286) |  122 | 2827/3000
    1587 | player | charge     | armed=true bars=3                        | (316,260)/(435,286) |  122 | 2827/3000
    1601 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (318,260)/(438,287) |  123 | 2827/3000
    1601 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (318,260)/(438,287) |  123 | 2827/3000
    1601 | player | charge     | armed=true bars=3                        | (318,260)/(438,287) |  123 | 2827/3000
    1614 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (320,260)/(438,287) |  120 | 2827/3000
    1614 | player | charge     | armed=true bars=3                        | (320,260)/(438,287) |  120 | 2827/3000
    1627 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (322,260)/(440,288) |  122 | 2827/3000
    1627 | player | charge     | armed=true bars=3                        | (322,260)/(440,288) |  122 | 2827/3000
    1627 | player | punch      | punch=cross feint=false charged=false bo | (324,260)/(440,288) |  120 | 2826/3000
    1641 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (324,260)/(443,291) |  123 | 2826/3000
    1641 | player | charge     | armed=true bars=3                        | (324,260)/(443,291) |  123 | 2826/3000
    1654 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (326,260)/(445,293) |  124 | 2826/3000
    1654 | player | charge     | armed=true bars=3                        | (326,260)/(445,293) |  124 | 2826/3000
    1667 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (328,260)/(446,295) |  123 | 2826/3000
    1667 | player | charge     | armed=true bars=3                        | (328,260)/(446,295) |  123 | 2826/3000
