=== HANDZ INPUT RECORDING ===
Date: 2026-08-05T21:51:48.175Z
Match Type: Player vs CPU | Mode: Normal

--- FIGHT SETTINGS ---
ODZILLA KILLA (BoxerPuncher) vs Evan Brooks (Swarmer)
Player Level: 39 | Enemy Level: 42
AI Difficulty: elite
Round Duration: 180s | Timer Speed: normal | Total Rounds: 3
Player Arm: 65" | Enemy Arm: 67"

=== ROUND 1 === (32.0s)

--- PUNCH SUMMARY ---
PLAYER:
  jab: 1 thrown, 0 landed (0%) 1 body
  cross: 15 thrown, 6 landed (40%) 2 charged 15 body
  leftHook: 11 thrown, 4 landed (36%) 1 charged 11 body
  leftUppercut: 5 thrown, 2 landed (40%) 1 charged 5 body
  rightUppercut: 4 thrown, 1 landed (25%) 3 body
ENEMY:
  jab: 7 thrown, 0 landed (0%) 1 body
  cross: 6 thrown, 0 landed (0%) 2 body
  leftHook: 5 thrown, 1 landed (20%) 2 body
  rightHook: 5 thrown, 1 landed (20%) 4 body
  leftUppercut: 7 thrown, 0 landed (0%) 4 body
  rightUppercut: 7 thrown, 0 landed (0%) 5 body

--- MOVEMENT ---
Player distance traveled: 2469px | Avg dist from enemy: 101px
Time in range: 6.6s | Out of range: 12.8s

--- DEFENSE ---
Player: 12 ducks, 15 full guards, 1 blocks hit, 10 dodges
Enemy: 27 ducks, 36 full guards, 8 blocks hit, 0 dodges

--- KNOCKDOWNS ---
Player scored: 2 | Enemy scored: 0

--- EVENT LOG ---
Time(ms) | Actor  | Event      | Details                                  | Positions (P/E) | Dist | Stam(P/E)
     907 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(395,245) |  116 | 1498/1307
     907 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(395,245) |  116 | 1498/1307
     920 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(394,245) |  115 | 1498/1307
     920 | enemy  | defense    | state=duck prev=fullGuard                | (280,260)/(394,245) |  115 | 1498/1307
     934 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(392,246) |  113 | 1498/1307
     947 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(390,246) |  111 | 1498/1307
     960 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(389,246) |  110 | 1498/1307
     974 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(387,246) |  108 | 1498/1307
     987 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(385,247) |  106 | 1498/1307
     987 | enemy  | defense    | state=none prev=duck                     | (280,260)/(385,247) |  106 | 1498/1307
    1000 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(383,247) |  104 | 1498/1307
    1000 | player | move       | pDef=fullGuard pStance=neutral pRhythm=2 | (280,260)/(383,247) |  104 | 1498/1307
    1014 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(382,247) |  103 | 1498/1307
    1027 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=0 pGu | (280,260)/(380,247) |  101 | 1498/1307
    1027 | enemy  | punch      | punch=rightUppercut feint=false charged= | (280,260)/(378,247) |   99 | 1498/1305
    1040 | player | pos        | pFacing=1 eFacing=-1 pDuck=0 eDuck=1 pGu | (280,260)/(378,247) |   99 | 1498/1305
    1040 | enemy  | defense    | state=duck prev=none                     | (280,260)/(378,247) |   99 | 1498/1305
    1054 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (280,260)/(376,248) |   97 | 1498/1305
    1054 | player | defense    | state=duck prev=fullGuard                | (280,260)/(376,248) |   97 | 1498/1305
    1067 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (280,260)/(374,248) |   95 | 1498/1306
    1080 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (280,260)/(372,248) |   93 | 1498/1306
    1094 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (280,260)/(371,248) |   91 | 1498/1306
    1107 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (280,260)/(369,249) |   89 | 1498/1306
    1107 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (280,260)/(369,249) |   89 | 1498/1306
    1120 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (280,260)/(367,249) |   88 | 1498/1307
    1134 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (280,260)/(365,249) |   86 | 1498/1307
    1147 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (282,260)/(363,249) |   81 | 1498/1307
    1160 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (286,260)/(361,250) |   76 | 1498/1307
    1160 | player | punch      | punch=cross feint=false charged=false bo | (289,260)/(361,250) |   72 | 1497/1307
    1174 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (289,260)/(359,250) |   70 | 1497/1307
    1187 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (293,260)/(357,250) |   65 | 1497/1307
    1200 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (296,260)/(355,250) |   59 | 1498/1307
    1200 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (296,260)/(355,250) |   59 | 1498/1307
    1214 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (300,260)/(353,251) |   54 | 1498/1307
    1214 | player | hit        | punch=cross damage=81 crit=false stun=fa | (304,260)/(351,251) |   48 | 1498/1226
    1227 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (304,260)/(363,249) |   60 | 1498/1226
    1241 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (307,260)/(362,249) |   56 | 1498/1226
    1254 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (311,260)/(361,249) |   51 | 1498/1226
    1254 | enemy  | punch      | punch=leftUppercut feint=false charged=f | (313,260)/(359,249) |   47 | 1498/1224
    1267 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (313,260)/(359,249) |   48 | 1498/1224
    1281 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (315,260)/(358,249) |   44 | 1498/1224
    1281 | player | punch      | punch=leftHook feint=false charged=false | (318,260)/(356,249) |   40 | 1497/1224
    1294 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (318,260)/(356,249) |   40 | 1497/1224
    1307 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (320,260)/(355,249) |   37 | 1498/1224
    1307 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (320,260)/(355,249) |   37 | 1498/1224
    1320 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (322,260)/(353,250) |   33 | 1498/1224
    1334 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (323,261)/(353,249) |   32 | 1498/1224
    1334 | player | hit        | punch=leftHook damage=130 crit=false stu | (324,261)/(353,249) |   32 | 1498/1094
    1347 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (324,261)/(364,244) |   44 | 1498/1094
    1361 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (326,261)/(364,244) |   42 | 1498/1094
    1374 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (328,261)/(363,243) |   39 | 1498/1094
    1387 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (332,261)/(359,244) |   32 | 1498/1094
    1400 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=1 pGu | (333,264)/(357,241) |   33 | 1498/1094
    1400 | player | move       | pDef=duck pStance=neutral pRhythm=2 pPun | (333,264)/(357,241) |   33 | 1498/1094
    1414 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (335,266)/(353,239) |   33 | 1498/1094
    1414 | enemy  | defense    | state=fullGuard prev=duck                | (335,266)/(353,239) |   33 | 1498/1094
    1427 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (337,268)/(349,238) |   33 | 1498/1094
    1441 | player | pos        | pFacing=1 eFacing=-1 pDuck=1 eDuck=0 pGu | (341,269)/(344,237) |   32 | 1498/1094
    1441 | player | punch      | punch=leftHook feint=false charged=false | (343,267)/(342,238) |   29 | 1497/1094
    1454 | player | pos        | pFacing=1 eFacing=1 pDuck=1 eDuck=0 pGua | (343,268)/(342,236) |   32 | 1497/1094
    1467 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (346,267)/(341,235) |   32 | 1498/1094
    1481 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (349,264)/(339,235) |   31 | 1498/1094
    1494 | player | pos        | pFacing=-1 eFacing=1 pDuck=1 eDuck=0 pGu | (350,263)/(337,235) |   30 | 1498/1094
    1494 | player | hit        | punch=leftHook damage=74 crit=false stun | (352,261)/(336,235) |   30 | 1498/1020
